ticket_sale_id,ticket_customer_id,match_id,match_type,purchased_at,ticket_type,quantity,unit_price_nok,sales_channel,status
TS-0000664,71001785,180515,home,2025-05-05T00:39:00Z,youth,1,240,web,completed
TS-0000665,71003451,180515,home,2025-02-24T15:18:00Z,adult,3,420,app,completed
TS-0000666,71003536,180515,home,2025-01-13T00:55:00Z,adult,2,420,app,completed
TS-0000667,71004403,180515,home,2025-05-07T04:14:00Z,adult,4,420,web,completed
TS-0000668,71006290,180515,home,2025-01-15T14:20:00Z,youth,3,240,web,refunded
TS-0000669,71001462,180515,home,2025-03-28T18:24:00Z,adult,2,420,web,completed
TS-0000670,71005457,180515,home,2025-03-19T12:45:00Z,student,2,290,web,completed
TS-0000671,71001802,180515,home,2025-02-19T23:09:00Z,youth,2,240,web,completed
TS-0000672,71003757,180515,home,2025-04-27T05:13:00Z,adult,3,420,app,completed
TS-0000673,71007174,180515,home,2025-04-05T00:50:00Z,adult,1,420,web,completed
TS-0000674,71000017,180515,home,2025-04-29T06:54:00Z,student,2,290,app,completed
TS-0000675,71006664,180515,home,2025-01-19T20:48:00Z,adult,1,420,web,refunded
TS-0000676,71002057,180515,home,2025-05-01T07:51:00Z,adult,4,420,app,completed
TS-0000677,71005321,180515,home,2025-04-04T16:36:00Z,adult,2,420,app,cancelled
TS-0000678,71003281,180515,home,2025-05-06T18:32:00Z,adult,1,420,app,completed
TS-0000679,71001904,180515,home,2025-02-12T12:04:00Z,adult,2,420,web,completed
TS-0000680,71002295,180515,home,2025-05-06T17:59:00Z,adult,3,420,app,completed
TS-0000681,71004454,180515,home,2025-02-16T18:03:00Z,child,2,160,web,completed
TS-0000682,71006528,180515,home,2025-02-20T02:39:00Z,adult,2,420,app,completed
TS-0000683,71001836,180515,home,2025-04-24T02:47:00Z,adult,2,420,web,completed
TS-0000684,71000289,180515,home,2025-02-03T18:59:00Z,adult,2,420,app,completed
TS-0000685,71001870,180515,home,2025-04-06T11:45:00Z,adult,2,420,web,completed
TS-0000686,71000595,180515,home,2025-01-27T17:56:00Z,adult,2,420,web,completed
TS-0000687,71003655,180515,home,2025-03-29T07:40:00Z,adult,1,420,web,completed
TS-0000688,71003485,180515,home,2025-01-14T08:30:00Z,student,1,290,web,completed
TS-0000689,71004522,180515,home,2025-01-15T05:46:00Z,adult,3,420,box_office,completed
TS-0000690,71004335,180515,home,2025-03-29T15:53:00Z,adult,1,420,web,completed
TS-0000691,71006749,180515,home,2025-01-09T01:00:00Z,youth,2,240,box_office,completed
TS-0000692,71003570,180515,home,2025-02-27T06:49:00Z,adult,1,420,web,completed
TS-0000693,71006392,180515,home,2025-02-18T09:48:00Z,student,1,290,web,completed
TS-0000694,71003893,180515,home,2025-02-15T21:24:00Z,adult,4,420,web,completed
TS-0000695,71004114,180515,home,2025-03-17T10:56:00Z,child,3,160,web,completed
TS-0000696,71000085,180515,home,2025-01-11T01:56:00Z,student,3,290,web,completed
TS-0000697,71002278,180515,home,2025-05-06T17:43:00Z,adult,3,420,box_office,completed
TS-0000698,71003706,180515,home,2025-03-05T14:18:00Z,youth,1,240,web,completed
TS-0000699,71001479,180515,home,2025-05-06T20:07:00Z,student,1,290,web,completed
TS-0000700,71004947,180515,home,2025-04-19T04:02:00Z,adult,1,420,web,completed
TS-0000701,71004318,180515,home,2025-03-25T14:46:00Z,youth,3,240,box_office,completed
TS-0000702,71000153,180515,home,2025-04-04T12:59:00Z,student,1,290,app,completed
TS-0000703,71003468,180515,home,2025-05-07T22:27:00Z,youth,2,240,web,cancelled
TS-0000704,71000408,180515,home,2025-02-08T19:14:00Z,adult,1,420,web,completed
TS-0000705,71006732,180515,home,2025-04-29T09:11:00Z,adult,1,420,web,completed
TS-0000706,71003179,180515,home,2025-05-08T13:36:00Z,youth,2,240,app,completed
TS-0000707,71004301,180515,home,2025-02-06T02:36:00Z,student,1,290,web,completed
TS-0000708,71000442,180515,home,2025-05-08T02:37:00Z,student,2,290,web,completed
TS-0000709,71003808,180515,home,2025-03-10T11:19:00Z,youth,2,240,web,completed
TS-0000710,71000391,180515,home,2025-05-07T11:41:00Z,adult,1,420,web,completed
TS-0000711,71005015,180515,home,2025-01-18T14:13:00Z,adult,2,420,web,completed
TS-0000712,71003094,180515,home,2025-01-19T17:08:00Z,student,2,290,web,completed
TS-0000713,71005355,180515,home,2025-04-02T05:30:00Z,youth,2,240,web,completed
TS-0000714,71001649,180515,home,2025-05-06T09:21:00Z,adult,3,420,web,cancelled
TS-0000715,71006188,180515,home,2025-03-29T07:24:00Z,adult,2,420,app,completed
TS-0000716,71003213,180515,home,2025-02-02T11:11:00Z,adult,4,420,web,completed
TS-0000717,71006341,180515,home,2025-04-02T08:36:00Z,adult,3,420,web,completed
TS-0000718,71002805,180515,home,2025-05-06T14:38:00Z,child,2,160,web,completed
TS-0000719,71005763,180515,home,2025-02-22T04:03:00Z,youth,1,240,web,completed
TS-0000720,71000561,180515,home,2025-05-06T01:30:00Z,child,2,160,app,completed
TS-0000721,71000476,180515,home,2025-03-10T04:51:00Z,student,2,290,box_office,completed
TS-0000722,71006358,180515,home,2025-05-07T21:14:00Z,student,1,290,web,completed
TS-0000723,71000918,180515,home,2025-03-08T21:41:00Z,student,1,290,web,completed
TS-0000724,71006018,180515,home,2025-05-04T13:11:00Z,youth,1,240,web,completed
TS-0000725,71006307,180515,home,2025-05-06T19:35:00Z,adult,1,420,app,completed
TS-0000726,71000578,180515,home,2025-02-22T09:07:00Z,youth,1,240,app,completed
TS-0000727,71006239,180515,home,2025-04-09T12:50:00Z,student,1,290,web,cancelled
TS-0000728,71006579,180515,home,2025-03-07T21:14:00Z,child,2,160,box_office,completed
TS-0000729,71001700,180515,home,2025-05-07T20:05:00Z,adult,1,420,web,completed
TS-0000730,71005389,180515,home,2025-05-04T02:28:00Z,adult,2,420,web,completed
TS-0000731,71005576,180515,home,2025-05-08T04:09:00Z,student,1,290,web,completed
TS-0000732,71002822,180515,home,2025-04-23T06:28:00Z,adult,1,420,web,completed
TS-0000733,71006698,180515,home,2025-04-11T02:13:00Z,youth,2,240,web,completed
TS-0000734,71004675,180515,home,2025-04-13T01:05:00Z,student,1,290,web,refunded
TS-0000735,71000374,180515,home,2025-05-08T05:02:00Z,adult,2,420,web,completed
TS-0000736,71000272,180515,home,2025-01-17T16:29:00Z,adult,1,420,web,completed
TS-0000737,71002074,180515,home,2025-05-07T08:10:00Z,student,1,290,web,completed
TS-0000738,71003621,180515,home,2025-03-26T22:36:00Z,student,2,290,app,refunded
TS-0000739,71006052,180515,home,2025-04-29T21:48:00Z,adult,1,420,box_office,completed
TS-0000740,71006256,180515,home,2025-03-01T13:59:00Z,adult,4,420,app,completed
TS-0000741,71001632,180515,home,2025-03-22T21:34:00Z,adult,1,420,web,completed
TS-0000742,71004267,180515,home,2025-03-10T09:03:00Z,adult,2,420,web,completed
TS-0000743,71005236,180515,home,2025-05-07T14:12:00Z,adult,2,420,web,completed
TS-0000744,71000884,180515,home,2025-02-28T07:29:00Z,youth,2,240,app,completed
TS-0000745,71006120,180515,home,2025-03-22T15:49:00Z,student,3,290,app,completed
TS-0000746,71003247,180515,home,2025-01-17T00:05:00Z,adult,2,420,web,completed
TS-0000747,71001564,180515,home,2025-03-05T13:26:00Z,child,2,160,web,completed
TS-0000748,71001173,180515,home,2025-05-08T00:09:00Z,adult,1,420,app,completed
TS-0000749,71004573,180515,home,2025-02-19T21:51:00Z,adult,1,420,web,completed
TS-0000750,71006137,180515,home,2025-05-06T01:15:00Z,student,2,290,app,completed
TS-0000751,71001598,180515,home,2025-04-27T04:16:00Z,adult,2,420,app,completed
TS-0000752,71005117,180515,home,2025-02-09T00:52:00Z,adult,1,420,app,completed
TS-0000753,71006375,180515,home,2025-05-07T07:55:00Z,adult,4,420,web,completed
TS-0000754,71004012,180515,home,2025-05-07T04:44:00Z,adult,2,420,web,completed
TS-0000755,71006001,180515,home,2025-05-06T09:26:00Z,child,1,160,app,completed
TS-0000756,71001938,180515,home,2025-04-12T13:12:00Z,adult,1,420,web,completed
TS-0000757,71002125,180515,home,2025-05-06T14:51:00Z,student,1,290,app,completed
TS-0000758,71002652,180515,home,2025-04-24T13:45:00Z,student,1,290,app,completed
TS-0000759,71001496,180515,home,2025-05-08T03:26:00Z,student,1,290,web,completed
TS-0000760,71005508,180515,home,2025-02-22T08:09:00Z,adult,2,420,web,completed
TS-0000761,71002992,180515,home,2025-01-14T18:34:00Z,adult,2,420,app,completed
TS-0000762,71001819,180515,home,2025-02-16T08:03:00Z,student,1,290,box_office,refunded
TS-0000763,71007106,180515,home,2025-03-29T01:04:00Z,student,1,290,app,completed
TS-0000764,71005270,180515,home,2025-05-01T04:39:00Z,student,1,290,web,completed
TS-0000765,71004420,180515,home,2025-05-08T11:23:00Z,youth,4,240,web,completed
TS-0000766,71003434,180515,home,2025-05-06T18:49:00Z,adult,1,420,app,completed
TS-0000767,71003417,180515,home,2025-03-24T02:02:00Z,adult,4,420,web,completed
TS-0000768,71000221,180515,home,2025-05-05T20:45:00Z,student,2,290,box_office,completed
TS-0000769,71006766,180515,home,2025-05-07T07:21:00Z,adult,1,420,app,completed
TS-0000770,71006443,180515,home,2025-01-26T04:59:00Z,youth,1,240,app,completed
TS-0000771,71005049,180515,home,2025-02-22T01:29:00Z,adult,1,420,web,completed
TS-0000772,71005746,180515,home,2025-02-04T02:11:00Z,child,1,160,app,completed
TS-0000773,71007191,180515,home,2025-04-12T02:08:00Z,adult,1,420,app,completed
TS-0000774,71006171,180515,home,2025-03-16T01:03:00Z,adult,2,420,web,completed
TS-0000775,71000527,180515,home,2025-02-16T11:43:00Z,adult,2,420,web,completed
TS-0000776,71005491,180515,home,2025-02-17T18:06:00Z,adult,3,420,web,completed
TS-0000777,71003944,180515,home,2025-05-06T20:11:00Z,youth,2,240,box_office,completed
TS-0000778,71005729,180515,home,2025-03-07T02:49:00Z,adult,1,420,web,completed
TS-0000779,71001343,180515,home,2025-02-23T04:24:00Z,youth,1,240,web,completed
TS-0000780,71000544,180515,home,2025-02-26T14:18:00Z,adult,2,420,web,completed
TS-0000781,71006919,180515,home,2025-05-08T15:39:00Z,student,2,290,web,completed
TS-0000782,71004624,180515,home,2025-05-06T15:42:00Z,child,1,160,web,completed
TS-0000783,71002601,180515,home,2025-03-12T16:11:00Z,adult,2,420,app,completed
TS-0000784,71005219,180515,home,2025-03-09T22:20:00Z,youth,1,240,web,completed
TS-0000785,71001581,180515,home,2025-02-18T03:56:00Z,student,1,290,box_office,completed
TS-0000786,71005984,180515,home,2025-02-02T14:36:00Z,youth,2,240,app,completed
TS-0000787,71005814,180515,home,2025-01-27T12:29:00Z,student,1,290,web,completed
TS-0000788,71000255,180515,home,2025-04-19T06:25:00Z,student,3,290,box_office,completed
TS-0000789,71002346,180515,home,2025-05-07T21:15:00Z,adult,1,420,web,completed
TS-0000790,71000799,180515,home,2025-05-07T16:39:00Z,adult,1,420,app,completed
TS-0000791,71007021,180515,home,2025-02-14T01:59:00Z,adult,2,420,app,completed
TS-0000792,71006613,180515,home,2025-01-20T09:33:00Z,adult,1,420,web,completed
TS-0000793,71003043,180515,home,2025-04-05T03:22:00Z,youth,3,240,web,completed
TS-0000794,71003859,180515,home,2025-04-13T23:02:00Z,adult,1,420,app,completed
TS-0000795,71005950,180515,home,2025-03-21T01:10:00Z,adult,1,420,web,completed
TS-0000796,71007072,180515,home,2025-03-23T05:15:00Z,adult,1,420,web,completed
TS-0000797,71001088,180515,home,2025-01-12T18:07:00Z,adult,2,420,app,completed
TS-0000798,71003961,180515,home,2025-05-07T06:36:00Z,adult,1,420,app,completed
TS-0000799,71003077,180515,home,2025-05-07T03:38:00Z,adult,2,420,app,refunded
TS-0000800,71001530,180515,home,2025-01-09T16:34:00Z,child,1,160,web,completed
TS-0000801,71004250,180515,home,2025-05-06T18:09:00Z,adult,1,420,web,completed
TS-0000802,71007089,180515,home,2025-05-02T09:50:00Z,adult,2,420,web,completed
TS-0000803,71002329,180515,home,2025-02-19T10:42:00Z,adult,2,420,box_office,completed
TS-0000804,71003519,180515,home,2025-04-17T17:29:00Z,student,2,290,app,completed
TS-0000805,71007038,180515,home,2025-05-06T19:53:00Z,adult,1,420,web,completed
TS-0000806,71004981,180515,home,2025-03-22T15:21:00Z,student,1,290,web,completed
TS-0000807,71004437,180515,home,2025-03-22T23:38:00Z,youth,3,240,web,completed
TS-0000808,71004964,180515,home,2025-04-07T15:13:00Z,adult,1,420,app,refunded
TS-0000809,71006273,180515,home,2025-05-06T11:02:00Z,adult,1,420,web,completed
TS-0000810,71004930,180515,home,2025-01-10T17:36:00Z,youth,2,240,app,completed
TS-0000811,71005865,180515,home,2025-01-30T08:46:00Z,student,2,290,web,completed
TS-0000812,71005933,180515,home,2025-03-05T10:42:00Z,student,2,290,app,completed
TS-0000813,71006596,180515,home,2025-05-06T03:28:00Z,youth,1,240,web,completed
TS-0000814,71007055,180515,home,2025-05-05T02:58:00Z,adult,2,420,app,completed
TS-0000815,71002516,180515,home,2025-04-02T18:07:00Z,adult,1,420,app,completed
TS-0000816,71002363,180515,home,2025-03-13T15:58:00Z,adult,2,420,box_office,completed
TS-0000817,71000119,180515,home,2025-01-18T05:34:00Z,youth,1,240,box_office,completed
TS-0000818,71004607,180515,home,2025-02-08T13:03:00Z,student,2,290,web,completed
TS-0000819,71005253,180515,home,2025-03-13T19:07:00Z,youth,3,240,app,completed
TS-0000820,71002737,180515,home,2025-02-06T23:27:00Z,youth,2,240,app,completed
TS-0000821,71001122,180515,home,2025-01-30T00:04:00Z,child,4,160,app,completed
TS-0000822,71002618,180515,home,2025-01-24T01:09:00Z,student,1,290,app,completed
TS-0000823,71000068,180515,home,2025-04-09T11:10:00Z,youth,2,240,app,completed
TS-0000824,71006477,180515,home,2025-04-26T00:39:00Z,youth,1,240,app,completed
TS-0000825,71002244,180515,home,2025-02-24T21:25:00Z,adult,1,420,app,completed
TS-0000826,71002006,180515,home,2025-03-12T08:39:00Z,adult,2,420,web,completed
TS-0000827,71001513,180515,home,2025-05-04T08:00:00Z,adult,3,420,web,completed
TS-0000828,71006562,180515,home,2025-02-07T02:43:00Z,adult,2,420,box_office,completed
TS-0000829,71005406,180515,home,2025-03-08T03:23:00Z,adult,3,420,app,completed
TS-0000830,71004794,180515,home,2025-02-21T23:44:00Z,adult,1,420,web,completed
TS-0000831,71006545,180515,home,2025-05-08T15:55:00Z,youth,2,240,web,completed
TS-0000832,71007157,180515,home,2025-03-28T06:57:00Z,student,4,290,web,completed
TS-0000833,71005100,180515,home,2025-05-07T19:10:00Z,child,1,160,web,completed
TS-0000834,71003383,180515,home,2025-04-27T02:50:00Z,adult,3,420,app,completed
TS-0000835,71007140,180515,home,2025-03-18T19:30:00Z,youth,4,240,web,completed
TS-0000836,71000238,180515,home,2025-05-08T03:48:00Z,youth,2,240,app,completed
TS-0000837,71005440,180515,home,2025-05-07T07:56:00Z,adult,1,420,box_office,refunded
TS-0000838,71000748,180515,home,2025-05-07T05:38:00Z,student,2,290,app,completed
TS-0000839,71002958,180515,home,2025-05-08T13:05:00Z,student,1,290,web,completed
TS-0000840,71002533,180515,home,2025-01-10T21:02:00Z,student,1,290,web,completed
TS-0000841,71000765,180515,home,2025-05-08T05:39:00Z,youth,1,240,app,completed
TS-0000842,71002159,180515,home,2025-05-07T13:36:00Z,adult,2,420,app,completed
TS-0000843,71005525,180515,home,2025-01-23T22:52:00Z,adult,1,420,web,completed
TS-0000844,71001921,180515,home,2025-04-19T08:58:00Z,adult,1,420,web,completed
TS-0000845,71005304,180515,home,2025-03-31T14:27:00Z,adult,2,420,web,completed
TS-0000846,71005066,180515,home,2025-02-18T09:05:00Z,youth,2,240,web,completed
TS-0000847,71000051,180515,home,2025-04-15T19:19:00Z,student,2,290,app,completed
TS-0000848,71004913,180515,home,2025-01-09T10:22:00Z,adult,1,420,app,completed
TS-0000849,71004862,180515,home,2025-03-10T12:50:00Z,student,1,290,web,completed
TS-0000850,71004165,180515,home,2025-02-05T15:52:00Z,adult,2,420,app,completed
TS-0000851,71002312,180515,home,2025-02-04T15:00:00Z,adult,2,420,app,completed
TS-0000852,71000204,180515,home,2025-01-25T05:36:00Z,adult,2,420,web,completed
TS-0000853,71001224,180515,home,2025-02-22T22:04:00Z,student,2,290,app,completed
TS-0000854,71004726,180515,home,2025-02-12T18:02:00Z,adult,1,420,web,completed
TS-0000855,71004760,180515,home,2025-05-07T09:17:00Z,youth,1,240,app,completed
TS-0000856,71001683,180515,home,2025-01-14T15:44:00Z,student,2,290,box_office,cancelled
TS-0000857,71006154,180515,home,2025-04-03T18:19:00Z,youth,4,240,web,completed
TS-0000858,71005338,180515,home,2025-03-25T10:41:00Z,adult,2,420,app,completed
TS-0000859,71001428,180515,home,2025-03-15T07:34:00Z,student,1,290,app,completed
TS-0000860,71000697,180515,home,2025-02-25T13:18:00Z,adult,2,420,app,completed
TS-0000861,71005899,180515,home,2025-01-29T02:53:00Z,student,3,290,app,completed
TS-0000862,71003400,180515,home,2025-02-26T13:59:00Z,adult,1,420,app,completed
TS-0000863,71000935,180515,home,2025-03-25T08:55:00Z,student,2,290,web,completed
TS-0000864,71004199,180515,home,2025-02-07T00:29:00Z,adult,2,420,app,completed
TS-0000865,71000714,180515,home,2025-05-08T00:26:00Z,adult,3,420,web,cancelled
TS-0000866,71001734,180515,home,2025-02-22T18:56:00Z,child,4,160,web,completed
TS-0000867,71002448,180515,home,2025-04-04T12:21:00Z,adult,1,420,web,completed
TS-0000868,71005610,180515,home,2025-01-09T02:06:00Z,adult,1,420,app,completed
TS-0000869,71006817,180515,home,2025-05-06T14:18:00Z,student,1,290,web,completed
TS-0000870,71004352,180515,home,2025-05-07T10:39:00Z,adult,2,420,app,completed
TS-0000871,71003060,180515,home,2025-01-08T19:44:00Z,adult,1,420,web,completed
TS-0000872,71003298,180515,home,2025-02-28T11:28:00Z,child,1,160,app,completed
TS-0000873,71005474,180515,home,2025-02-08T17:57:00Z,student,2,290,app,completed
TS-0000874,71003264,180515,home,2025-05-08T14:55:00Z,youth,1,240,app,completed
TS-0000875,71001547,180515,home,2025-01-29T10:31:00Z,adult,2,420,app,completed
TS-0000876,71006069,180515,home,2025-02-05T00:36:00Z,child,1,160,app,completed
TS-0000877,71005372,180515,home,2025-02-14T06:08:00Z,adult,1,420,app,completed
TS-0000878,71004743,180515,home,2025-05-06T17:16:00Z,student,4,290,web,completed
TS-0000879,71006409,180515,home,2025-03-21T17:55:00Z,adult,1,420,web,completed
TS-0000880,71001037,180515,home,2025-03-19T11:23:00Z,youth,2,240,app,completed
TS-0000881,71005542,180515,home,2025-04-03T19:56:00Z,youth,1,240,box_office,completed
TS-0000882,71004284,180515,home,2025-05-05T18:52:00Z,youth,2,240,web,completed
TS-0000883,71006681,180515,home,2025-01-16T12:06:00Z,adult,1,420,app,completed
TS-0000884,71007208,180515,home,2025-01-29T15:08:00Z,adult,2,420,box_office,completed
TS-0000885,71004845,180515,home,2025-01-28T09:10:00Z,student,1,290,web,completed
TS-0000886,71001972,180515,home,2025-01-24T04:51:00Z,adult,2,420,web,completed
TS-0000887,71005967,180515,home,2025-01-10T12:59:00Z,adult,1,420,web,completed
TS-0000888,71002669,180515,home,2025-03-23T22:24:00Z,adult,1,420,web,completed
TS-0000889,71000306,180515,home,2025-05-03T11:53:00Z,student,2,290,web,completed
TS-0000890,71003315,180515,home,2025-03-02T04:18:00Z,adult,1,420,web,completed
TS-0000891,71004811,180515,home,2025-04-19T21:55:00Z,adult,4,420,app,completed
TS-0000892,71004080,180515,home,2025-05-08T11:46:00Z,adult,1,420,web,completed
TS-0000893,71002941,180515,home,2025-03-03T04:50:00Z,adult,2,420,web,completed
TS-0000894,71002431,180515,home,2025-03-22T20:07:00Z,adult,2,420,web,completed
TS-0000895,71000850,180515,home,2025-05-08T01:00:00Z,adult,3,420,web,completed
TS-0000896,71005202,180515,home,2025-05-06T17:32:00Z,student,1,290,web,completed
TS-0000897,71003604,180515,home,2025-04-08T05:16:00Z,child,1,160,box_office,completed
TS-0000898,71002482,180515,home,2025-03-26T07:35:00Z,student,1,290,web,completed
TS-0000899,71002788,180515,home,2025-03-14T20:08:00Z,adult,2,420,web,completed
TS-0000900,71002023,180515,home,2025-02-27T02:11:00Z,child,2,160,web,completed
TS-0000901,71006426,180515,home,2025-01-18T02:10:00Z,adult,1,420,web,completed
TS-0000902,71004641,180515,home,2025-05-06T22:33:00Z,adult,2,420,web,completed
TS-0000903,71004879,180515,home,2025-01-29T23:35:00Z,adult,1,420,web,completed
TS-0000904,71003774,180515,home,2025-03-06T09:11:00Z,adult,2,420,web,refunded
TS-0000905,71000493,180515,home,2025-05-06T06:11:00Z,adult,1,420,web,completed
TS-0000906,71001445,180515,home,2025-03-07T02:56:00Z,youth,1,240,web,completed
TS-0000907,71002465,180515,home,2025-01-19T02:27:00Z,adult,1,420,app,completed
TS-0000908,71000017,197209,away,2025-07-07T18:07:00Z,student,3,250,app,refunded
TS-0000909,71001428,197209,away,2025-08-15T07:46:00Z,adult,1,360,web,completed
TS-0000910,71004352,197209,away,2025-08-15T07:06:00Z,student,3,250,app,completed
TS-0000911,71000425,197209,away,2025-06-12T14:19:00Z,adult,2,360,web,completed
TS-0000912,71006392,197209,away,2025-08-08T00:08:00Z,student,1,250,web,completed
TS-0000913,71000255,197209,away,2025-08-24T01:59:00Z,child,1,140,box_office,refunded
TS-0000914,71006341,197209,away,2025-07-05T18:01:00Z,student,1,250,app,completed
TS-0000915,71000901,197209,away,2025-08-09T06:01:00Z,child,3,140,web,completed
TS-0000916,71005389,197209,away,2025-07-26T16:31:00Z,student,1,250,app,completed
TS-0000917,71005559,197209,away,2025-09-12T14:41:00Z,adult,2,360,box_office,completed
TS-0000918,71003536,197209,away,2025-07-29T08:38:00Z,adult,2,360,web,completed
TS-0000919,71006511,197209,away,2025-06-16T15:37:00Z,adult,4,360,web,completed
TS-0000920,71003043,197209,away,2025-09-16T18:10:00Z,adult,2,360,web,completed
TS-0000921,71000051,197209,away,2025-08-29T16:03:00Z,student,1,250,web,completed
TS-0000922,71005933,197209,away,2025-06-20T01:20:00Z,student,3,250,app,completed
TS-0000923,71001173,197209,away,2025-09-16T21:00:00Z,adult,2,360,app,refunded
TS-0000924,71002992,197209,away,2025-07-11T22:37:00Z,student,4,250,web,completed
TS-0000925,71005525,197209,away,2025-07-16T22:35:00Z,adult,2,360,app,completed
TS-0000926,71005083,197209,away,2025-09-11T07:06:00Z,adult,2,360,app,completed
TS-0000927,71000833,197209,away,2025-06-10T13:49:00Z,child,1,140,web,completed
TS-0000928,71001394,197209,away,2025-06-26T16:45:00Z,student,2,250,box_office,completed
TS-0000929,71003230,197209,away,2025-07-08T22:05:00Z,adult,2,360,web,completed
TS-0000930,71002210,197209,away,2025-07-22T20:48:00Z,adult,3,360,app,completed
TS-0000931,71005661,197209,away,2025-07-20T09:31:00Z,adult,1,360,web,completed
TS-0000932,71002278,197209,away,2025-09-16T00:18:00Z,student,2,250,app,completed
TS-0000933,71005797,197209,away,2025-09-16T23:54:00Z,adult,3,360,web,completed
TS-0000934,71003060,197209,away,2025-09-11T08:34:00Z,youth,1,200,app,cancelled
TS-0000935,71001207,197209,away,2025-07-05T08:30:00Z,student,2,250,web,completed
TS-0000936,71002040,197209,away,2025-06-21T14:17:00Z,adult,1,360,web,completed
TS-0000937,71004658,197209,away,2025-06-10T17:30:00Z,adult,3,360,app,completed
TS-0000938,71005916,197209,away,2025-08-11T07:30:00Z,youth,2,200,web,completed
TS-0000939,71005474,197209,away,2025-08-19T23:33:00Z,adult,2,360,web,completed
TS-0000940,71003944,197209,away,2025-09-16T04:56:00Z,child,4,140,web,cancelled
TS-0000941,71003349,197209,away,2025-09-07T05:01:00Z,adult,3,360,app,completed
TS-0000942,71004199,197209,away,2025-09-16T04:52:00Z,adult,1,360,web,completed
TS-0000943,71000578,197209,away,2025-09-15T02:59:00Z,youth,3,200,web,completed
TS-0000944,71003111,197209,away,2025-06-03T03:33:00Z,adult,3,360,app,completed
TS-0000945,71006630,197209,away,2025-05-26T22:54:00Z,adult,1,360,app,completed
TS-0000946,71006494,197209,away,2025-09-17T00:09:00Z,youth,1,200,app,completed
TS-0000947,71004726,197209,away,2025-06-15T10:05:00Z,youth,1,200,box_office,completed
TS-0000948,71002720,197209,away,2025-05-30T12:53:00Z,child,1,140,web,completed
TS-0000949,71000782,197209,away,2025-07-29T04:08:00Z,adult,1,360,box_office,completed
TS-0000950,71004896,197209,away,2025-08-21T02:44:00Z,student,3,250,web,completed
TS-0000951,71006919,197209,away,2025-09-15T11:08:00Z,adult,1,360,web,completed
TS-0000952,71002227,197209,away,2025-06-10T15:17:00Z,adult,1,360,box_office,refunded
TS-0000953,71005423,197209,away,2025-09-15T16:26:00Z,youth,1,200,web,completed
TS-0000954,71006205,197209,away,2025-08-10T14:56:00Z,adult,1,360,web,completed
TS-0000955,71001632,197209,away,2025-08-10T02:34:00Z,adult,2,360,web,cancelled
TS-0000956,71003910,197209,away,2025-09-15T19:08:00Z,adult,4,360,web,completed
TS-0000957,71003196,197209,away,2025-09-15T23:15:00Z,adult,2,360,web,completed
TS-0000958,71000493,197209,away,2025-07-30T02:59:00Z,adult,2,360,web,completed
TS-0000959,71006409,197209,away,2025-07-06T04:42:00Z,adult,3,360,web,refunded
TS-0000960,71001071,197209,away,2025-08-06T21:20:00Z,child,2,140,web,completed
TS-0000961,71003519,197209,away,2025-06-19T19:10:00Z,adult,1,360,web,completed
TS-0000962,71005321,197209,away,2025-07-09T08:04:00Z,adult,3,360,app,completed
TS-0000963,71005015,197209,away,2025-08-18T13:11:00Z,adult,1,360,app,completed
TS-0000964,71005984,197209,away,2025-09-16T23:51:00Z,youth,1,200,box_office,completed
TS-0000965,71005967,197209,away,2025-07-11T08:48:00Z,adult,1,360,web,completed
TS-0000966,71001326,197209,away,2025-09-16T00:01:00Z,student,1,250,web,completed
TS-0000967,71001190,197209,away,2025-09-15T01:40:00Z,youth,1,200,web,completed
TS-0000968,71003485,197209,away,2025-09-17T06:08:00Z,adult,1,360,web,refunded
TS-0000969,71001955,197209,away,2025-09-16T08:35:00Z,child,3,140,app,completed
TS-0000970,71003026,197209,away,2025-09-12T01:52:00Z,adult,1,360,app,completed
TS-0000971,71002482,197209,away,2025-07-30T17:31:00Z,student,3,250,app,completed
TS-0000972,71002125,197209,away,2025-05-25T07:33:00Z,adult,2,360,web,completed
TS-0000973,71002737,197209,away,2025-09-03T12:47:00Z,adult,2,360,web,completed
TS-0000974,71004964,197209,away,2025-05-24T09:55:00Z,adult,2,360,web,completed
TS-0000975,71000646,197209,away,2025-09-17T02:55:00Z,child,2,140,web,completed
TS-0000976,71006970,197209,away,2025-09-14T18:29:00Z,adult,1,360,app,completed
TS-0000977,71000085,197209,away,2025-07-03T10:11:00Z,adult,3,360,web,completed
TS-0000978,71000527,197209,away,2025-08-19T10:21:00Z,child,1,140,app,completed
TS-0000979,71000408,197209,away,2025-07-05T23:19:00Z,child,2,140,web,completed
TS-0000980,71000204,197209,away,2025-06-04T22:38:00Z,student,3,250,app,completed
TS-0000981,71005440,197209,away,2025-07-05T11:06:00Z,student,2,250,web,refunded
TS-0000982,71003740,197209,away,2025-06-09T16:18:00Z,student,4,250,app,completed
TS-0000983,71004641,197209,away,2025-09-15T21:08:00Z,student,1,250,box_office,completed
TS-0000984,71005746,197209,away,2025-06-04T23:20:00Z,youth,1,200,web,completed
TS-0000985,71006460,197209,away,2025-06-08T04:43:00Z,adult,2,360,web,completed
TS-0000986,71002499,197209,away,2025-07-31T11:40:00Z,student,1,250,app,completed
TS-0000987,71002329,197209,away,2025-09-08T00:01:00Z,adult,1,360,app,completed
